"","fips","averageDispensing","averageDeaths","state","county","region","Population","quadrant","classification","lat","lng"
"2233",41061,99.9714285714286,15.87164375,"Oregon","Union County, OR","West",26551,"moreMore","Micropolitan",45.3102,-118.0088
"2234",41063,82.8571428571429,9.282425,"Oregon","Wallowa County, OR","West",7181,"moreLess","Noncore",45.5799,-117.181
"2235",41065,178.442857142857,11.85330375,"Oregon","Wasco County, OR","West",26403,"moreLess","Micropolitan",45.16,-121.1679
"2236",41067,74.1428571428571,9.12794875,"Oregon","Washington County, OR","West",603514,"lessLess","Large Fringe Metro",45.56,-123.0984
"2237",41069,NA,10.71798375,"Oregon","Wheeler County, OR","West",1387,NA,"Noncore",44.7261,-120.0275
"2238",41071,99.8,11.6159075,"Oregon","Yamhill County, OR","West",107664,"moreLess","Large Fringe Metro",45.2326,-123.3081
"2239",42001,49.1714285714286,15.06323375,"Pennsylvania","Adams County, PA","Northeast",102742,"lessMore","Noncore",39.8715,-77.2179
"2240",42003,85.6142857142857,40.8336975,"Pennsylvania","Allegheny County, PA","Northeast",1211358,"moreMore","Large Central Metro",40.4688,-79.9812
"2241",42005,86.2,37.2388975,"Pennsylvania","Armstrong County, PA","Northeast",64162,"moreMore","Noncore",40.8121,-79.4646
"2242",42007,86.6142857142857,36.26835,"Pennsylvania","Beaver County, PA","Northeast",162575,"moreMore","Large Fringe Metro",40.6823,-80.3493
"2243",42009,62.7285714285714,23.32681875,"Pennsylvania","Bedford County, PA","Northeast",47817,"lessMore","Noncore",40.0065,-78.4903
"2244",42011,60.4,22.100705,"Pennsylvania","Berks County, PA","Northeast",421017,"lessMore","Medium Metro",40.4163,-75.926
"2245",42013,112.8,25.94672,"Pennsylvania","Blair County, PA","Northeast",121007,"moreMore","Small Metro",40.4811,-78.3484
"2246",42015,64.6428571428571,17.4973,"Pennsylvania","Bradford County, PA","Northeast",60221,"lessMore","Noncore",41.7887,-76.5154
"2247",42017,75.6714285714286,31.58854875,"Pennsylvania","Bucks County, PA","Northeast",627987,"lessMore","Large Fringe Metro",40.337,-75.1069
"2248",42019,77.9,31.2952125,"Pennsylvania","Butler County, PA","Northeast",189135,"lessMore","Large Fringe Metro",40.912,-79.9133
"2249",42021,112.271428571429,47.39625125,"Pennsylvania","Cambria County, PA","Northeast",128672,"moreMore","Small Metro",40.4952,-78.7135
"2250",42023,120.928571428571,14.26874375,"Pennsylvania","Cameron County, PA","Northeast",4330,"moreLess","Noncore",41.4367,-78.204
"2251",42025,74.9,33.68085,"Pennsylvania","Carbon County, PA","Northeast",64081,"lessMore","Medium Metro",40.9182,-75.7088
"2252",42027,57.8428571428571,9.243175,"Pennsylvania","Centre County, PA","Northeast",161496,"lessLess","Small Metro",40.9193,-77.8199
"2253",42029,55.0142857142857,21.1992975,"Pennsylvania","Chester County, PA","Northeast",526759,"lessMore","Large Fringe Metro",39.9731,-75.7484
"2254",42031,71.3285714285714,16.955,"Pennsylvania","Clarion County, PA","Northeast",38305,"lessMore","Noncore",41.1924,-79.421
"2255",42033,81.4,19.70392875,"Pennsylvania","Clearfield County, PA","Northeast",78612,"lessMore","Noncore",41,-78.4742
"2256",42035,65.4857142857143,14.9574175,"Pennsylvania","Clinton County, PA","Northeast",37957,"lessMore","Noncore",41.2341,-77.6382
"2257",42037,74.3714285714286,19.56070125,"Pennsylvania","Columbia County, PA","Northeast",64842,"lessMore","Medium Metro",41.0486,-76.4052
"2258",42039,96.2142857142857,27.28738,"Pennsylvania","Crawford County, PA","Northeast",83697,"moreMore","Micropolitan",41.6847,-80.1062
"2259",42041,77.6571428571429,18.609425,"Pennsylvania","Cumberland County, PA","Northeast",255857,"lessMore","Medium Metro",40.1636,-77.2655
"2260",42043,71.8142857142857,26.71227,"Pennsylvania","Dauphin County, PA","Northeast",279874,"lessMore","Medium Metro",40.4154,-76.7795
"2261",42045,80.4285714285714,36.3276175,"Pennsylvania","Delaware County, PA","Northeast",566753,"lessMore","Large Fringe Metro",39.9167,-75.3991
"2262",42047,88.0142857142857,20.2453225,"Pennsylvania","Elk County, PA","Northeast",29607,"moreMore","Noncore",41.4251,-78.6491
"2263",42049,95.1142857142857,26.31840125,"Pennsylvania","Erie County, PA","Northeast",268426,"moreMore","Medium Metro",41.9925,-80.0327
"2264",42051,127.442857142857,40.82136625,"Pennsylvania","Fayette County, PA","Northeast",128126,"moreMore","Large Fringe Metro",39.9201,-79.6474
"2265",42053,36.8714285714286,14.6634775,"Pennsylvania","Forest County, PA","Northeast",6965,"lessLess","Noncore",41.513,-79.236
"2266",42055,66.6857142857143,15.38729,"Pennsylvania","Franklin County, PA","Northeast",155637,"lessMore","Micropolitan",39.9274,-77.7213
"2267",42057,4.16,23.95321,"Pennsylvania","Fulton County, PA","Northeast",14501,"lessMore","Noncore",39.9254,-78.1127
"2268",42059,73.1571428571429,31.574885,"Pennsylvania","Greene County, PA","Northeast",35621,"lessMore","Noncore",39.8538,-80.2229
"2269",42061,51.4142857142857,17.7906025,"Pennsylvania","Huntingdon County, PA","Northeast",44590,"lessMore","Noncore",40.417,-77.9812
"2270",42063,73.0571428571429,33.225825,"Pennsylvania","Indiana County, PA","Northeast",83664,"lessMore","Micropolitan",40.652,-79.0876
"2271",42065,84.4571428571429,22.211515,"Pennsylvania","Jefferson County, PA","Northeast",43108,"moreMore","Noncore",41.1282,-78.9994
"2272",42067,60.0428571428571,11.3713675,"Pennsylvania","Juniata County, PA","Northeast",24619,"lessLess","Noncore",40.5311,-77.4022
"2273",42069,120.171428571429,32.9244,"Pennsylvania","Lackawanna County, PA","Northeast",208989,"moreMore","Medium Metro",41.4367,-75.6092
"2274",42071,62.4285714285714,19.6845075,"Pennsylvania","Lancaster County, PA","Northeast",546192,"lessMore","Medium Metro",40.0424,-76.2477
"2275",42073,114,39.097285,"Pennsylvania","Lawrence County, PA","Northeast",85083,"moreMore","Micropolitan",40.9912,-80.3347
"2276",42075,61.3142857142857,14.82570875,"Pennsylvania","Lebanon County, PA","Northeast",141663,"lessMore","Medium Metro",40.3672,-76.4577
"2277",42077,51.5142857142857,24.14022375,"Pennsylvania","Lehigh County, PA","Northeast",370802,"lessMore","Medium Metro",40.6127,-75.5923
"2278",42079,98.3428571428571,36.62497625,"Pennsylvania","Luzerne County, PA","Northeast",316982,"moreMore","Medium Metro",41.177,-75.9892
"2279",42081,92.1285714285714,20.81512125,"Pennsylvania","Lycoming County, PA","Northeast",113209,"moreMore","Small Metro",41.3434,-77.0645
"2280",42083,98.5,17.7269375,"Pennsylvania","Mc Kean County, PA","Northeast",40333,"moreMore","Noncore",41.8076,-78.569
"2281",42085,118.614285714286,31.649345,"Pennsylvania","Mercer County, PA","Northeast",108545,"moreMore","Small Metro",41.3022,-80.2577
"2282",42087,90.5857142857143,18.45110625,"Pennsylvania","Mifflin County, PA","Northeast",46064,"moreMore","Noncore",40.6104,-77.617
"2283",42089,90.5571428571429,25.0812575,"Pennsylvania","Monroe County, PA","Northeast",170154,"moreMore","Noncore",41.0581,-75.3395
"2284",42091,68.7714285714286,23.65808375,"Pennsylvania","Montgomery County, PA","Northeast",833869,"lessMore","Large Fringe Metro",40.2108,-75.3673
"2285",42093,75.3,24.36066,"Pennsylvania","Montour County, PA","Northeast",18042,"lessMore","Noncore",41.0279,-76.6586
"2286",42095,74.4428571428571,26.1714525,"Pennsylvania","Northampton County, PA","Northeast",305892,"lessMore","Medium Metro",40.7542,-75.3076
"2287",42097,92.5571428571429,26.73542875,"Pennsylvania","Northumberland County, PA","Northeast",90258,"moreMore","Micropolitan",40.852,-76.7095
"2288",42099,60.8714285714286,21.47548125,"Pennsylvania","Perry County, PA","Northeast",46212,"lessMore","Medium Metro",40.3984,-77.2623
"2289",42101,78.1142857142857,50.17260875,"Pennsylvania","Philadelphia County, PA","Northeast",1578487,"lessMore","Large Central Metro",40.0077,-75.1339
"2290",42103,57.7857142857143,27.9574925,"Pennsylvania","Pike County, PA","Northeast",56072,"lessMore","Medium Metro",41.332,-75.0338
"2291",42105,81.6142857142857,14.99069,"Pennsylvania","Potter County, PA","Northeast",16453,"lessMore","Noncore",41.7449,-77.8958
"2292",42107,79.7142857142857,30.56121,"Pennsylvania","Schuylkill County, PA","Northeast",140709,"lessMore","Micropolitan",40.7058,-76.216
"2293",42109,68.7285714285714,10.8667225,"Pennsylvania","Snyder County, PA","Northeast",40317,"lessLess","Noncore",40.7698,-77.0702
"2294",42111,60.8714285714286,25.80824875,"Pennsylvania","Somerset County, PA","Northeast",72916,"lessMore","Small Metro",39.9725,-79.0283
"2295",42113,39.7285714285714,16.2684725,"Pennsylvania","Sullivan County, PA","Northeast",5913,"lessMore","Noncore",41.4462,-76.5122
"2296",42115,56.2857142857143,23.512555,"Pennsylvania","Susquehanna County, PA","Northeast",40006,"lessMore","Noncore",41.8214,-75.8007
"2297",42117,82.8714285714286,14.26572125,"Pennsylvania","Tioga County, PA","Northeast",40381,"moreLess","Noncore",41.7722,-77.2543
"2298",42119,56.6571428571429,8.95489375,"Pennsylvania","Union County, PA","Northeast",44294,"lessLess","Noncore",40.963,-77.0622
"2299",42121,88.2714285714286,22.94694625,"Pennsylvania","Venango County, PA","Northeast",50328,"moreMore","Micropolitan",41.401,-79.758
"2300",42123,67.5285714285714,12.78250375,"Pennsylvania","Warren County, PA","Northeast",38911,"lessLess","Micropolitan",41.8145,-79.2741
"2301",42125,85.1428571428571,36.92410125,"Pennsylvania","Washington County, PA","Northeast",206803,"moreMore","Large Fringe Metro",40.1894,-80.2483
"2302",42127,85.4857142857143,27.38682,"Pennsylvania","Wayne County, PA","Northeast",51163,"moreMore","Noncore",41.6487,-75.3033
"2303",42129,80.3571428571429,39.783785,"Pennsylvania","Westmoreland County, PA","Northeast",347087,"lessMore","Large Fringe Metro",40.3109,-79.4668
"2304",42131,85.8,31.49518625,"Pennsylvania","Wyoming County, PA","Northeast",26557,"moreMore","Medium Metro",41.5184,-76.0164
"2305",42133,67.2,27.0857975,"Pennsylvania","York County, PA","Northeast",450448,"lessMore","Medium Metro",39.92,-76.7265
"2306",44001,57.0571428571429,20.8684775,"Rhode Island","Bristol County, RI","Northeast",48350,"lessMore","Medium Metro",41.7173,-71.284
"2307",44003,98.9714285714286,30.769175,"Rhode Island","Kent County, RI","Northeast",164646,"moreMore","Medium Metro",41.6722,-71.593
"2308",44005,73.0142857142857,21.97947875,"Rhode Island","Newport County, RI","Northeast",81836,"lessMore","Micropolitan",41.5566,-71.2365
"2309",44007,80.6571428571429,31.46720125,"Rhode Island","Providence County, RI","Northeast",636547,"lessMore","Medium Metro",41.8721,-71.58
"2310",44009,83.0857142857143,20.3465575,"Rhode Island","Washington County, RI","Northeast",125746,"moreMore","Medium Metro",41.4697,-71.6226
"2311",45001,57.5714285714286,14.17769125,"South Carolina","Abbeville County, SC","Southeast",24404,"lessLess","Noncore",34.2226,-82.4593
"2312",45003,93.7285714285714,23.97382625,"South Carolina","Aiken County, SC","Southeast",172895,"moreMore","Medium Metro",33.5443,-81.6347
"2313",45005,50.2857142857143,7.1520525,"South Carolina","Allendale County, SC","Southeast",8331,"lessLess","Noncore",32.9881,-81.3582
"2314",45007,107.928571428571,21.6003475,"South Carolina","Anderson County, SC","Southeast",204353,"moreMore","Medium Metro",34.5193,-82.6378
"2315",45009,86.0142857142857,11.38391625,"South Carolina","Bamberg County, SC","Southeast",13906,"moreLess","Noncore",33.2148,-81.0542
"2316",45011,105.314285714286,15.34324125,"South Carolina","Barnwell County, SC","Southeast",20805,"moreMore","Noncore",33.2661,-81.4349
"2317",45013,69.9571428571429,12.46864125,"South Carolina","Beaufort County, SC","Southeast",195656,"lessLess","Micropolitan",32.3855,-80.7302
"2318",45015,59.2714285714286,18.29371375,"South Carolina","Berkeley County, SC","Southeast",235987,"lessMore","Medium Metro",33.1973,-79.9522
"2319",45017,20.24,9.3468325,"South Carolina","Calhoun County, SC","Southeast",14554,"lessLess","Noncore",33.6749,-80.7803
"2320",45019,85.6571428571429,20.6425425,"South Carolina","Charleston County, SC","Southeast",417981,"moreMore","Medium Metro",32.8346,-79.9531
"2321",45021,124.128571428571,14.3622775,"South Carolina","Cherokee County, SC","Southeast",57316,"moreLess","Medium Metro",35.0481,-81.6206
"2322",45023,68.8714285714286,14.3364575,"South Carolina","Chester County, SC","Southeast",32232,"lessLess","Noncore",34.692,-81.1595
"2323",45025,94.7428571428571,14.61732375,"South Carolina","Chesterfield County, SC","Southeast",45606,"moreLess","Noncore",34.6398,-80.1587
"2324",45027,69.0428571428571,10.80531875,"South Carolina","Clarendon County, SC","Southeast",33415,"lessLess","Noncore",33.6658,-80.2164
"2325",45029,123.471428571429,19.96879875,"South Carolina","Colleton County, SC","Southeast",37481,"moreMore","Noncore",32.8636,-80.6669
"2326",45031,137.928571428571,14.7499725,"South Carolina","Darlington County, SC","Southeast",66509,"moreLess","Noncore",34.3325,-79.9577
"2327",45033,105.271428571429,16.59375625,"South Carolina","Dillon County, SC","Southeast",30367,"moreMore","Noncore",34.3915,-79.3789
"2328",45035,98.1857142857143,16.9978975,"South Carolina","Dorchester County, SC","Southeast",165737,"moreMore","Medium Metro",33.0793,-80.4067
"2329",45037,35.9857142857143,8.90633,"South Carolina","Edgefield County, SC","Southeast",27120,"lessLess","Medium Metro",33.7722,-81.9664
"2330",45039,74.8714285714286,12.8198025,"South Carolina","Fairfield County, SC","Southeast",22059,"lessLess","Noncore",34.3951,-81.1212
"2331",45041,134.271428571429,16.95476125,"South Carolina","Florence County, SC","Southeast",137588,"moreMore","Small Metro",34.0245,-79.703
"2332",45043,98.3,24.117535,"South Carolina","Georgetown County, SC","Southeast",63353,"moreMore","Noncore",33.4342,-79.3324
"2333",45045,116.328571428571,22.68682875,"South Carolina","Greenville County, SC","Southeast",532486,"moreMore","Medium Metro",34.8941,-82.3706
"2334",45047,116.842857142857,17.73096125,"South Carolina","Greenwood County, SC","Southeast",71074,"moreMore","Micropolitan",34.1537,-82.1259
"2335",45049,70.6428571428571,11.0073775,"South Carolina","Hampton County, SC","Southeast",18053,"lessLess","Noncore",32.7763,-81.1407
"2336",45051,119.614285714286,29.427675,"South Carolina","Horry County, SC","Southeast",365449,"moreMore","Small Metro",33.9214,-78.9966
"2337",45053,60.9857142857143,18.66452375,"South Carolina","Jasper County, SC","Southeast",31588,"lessMore","Noncore",32.4374,-81.0317
"2338",45055,69.4714285714286,16.70284625,"South Carolina","Kershaw County, SC","Southeast",67472,"lessMore","Noncore",34.3388,-80.5902
"2339",45057,101.342857142857,22.82509375,"South Carolina","Lancaster County, SC","Southeast",100926,"moreMore","Noncore",34.6867,-80.7054
"2340",45059,77.1,24.806095,"South Carolina","Laurens County, SC","Southeast",67883,"lessMore","Noncore",34.4834,-82.0057
"2341",45061,44.9,7.7139675,"South Carolina","Lee County, SC","Southeast",16701,"lessLess","Noncore",34.1633,-80.2545
"2342",45063,95.9714285714286,19.99543375,"South Carolina","Lexington County, SC","Southeast",303946,"moreMore","Medium Metro",33.9023,-81.2722
"2343",45065,28.54,10.84643125,"South Carolina","McCormick County, SC","Southeast",9430,"lessLess","Noncore",33.8995,-82.31
"2344",45067,101.357142857143,14.18440875,"South Carolina","Marion County, SC","Southeast",30158,"moreLess","Noncore",34.0801,-79.3625
"2345",45069,89.8,11.155175,"South Carolina","Marlboro County, SC","Southeast",25581,"moreLess","Noncore",34.602,-79.6786
"2346",45071,84.1,11.33859125,"South Carolina","Newberry County, SC","Southeast",38445,"moreLess","Micropolitan",34.2898,-81.6001
"2347",45073,143.942857142857,25.98910625,"South Carolina","Oconee County, SC","Southeast",80015,"moreMore","Noncore",34.7535,-83.0659
"2348",45075,89.3714285714286,10.89182875,"South Carolina","Orangeburg County, SC","Southeast",85343,"moreLess","Micropolitan",33.439,-80.8003
"2349",45077,104.414285714286,30.022775,"South Carolina","Pickens County, SC","Southeast",127983,"moreMore","Medium Metro",34.8873,-82.7253
"2350",45079,71.5142857142857,15.43798375,"South Carolina","Richland County, SC","Southeast",419051,"lessMore","Medium Metro",34.0218,-80.9031
"2351",45081,54.4714285714286,9.9488225,"South Carolina","Saluda County, SC","Southeast",20315,"lessLess","Noncore",34.0061,-81.7268
"2352",45083,124.971428571429,22.8229625,"South Carolina","Spartanburg County, SC","Southeast",326205,"moreMore","Medium Metro",34.9309,-81.9908
"2353",45085,71.3285714285714,12.88198125,"South Carolina","Sumter County, SC","Southeast",106360,"lessLess","Small Metro",33.9162,-80.3822
"2354",45087,135.4,17.17598625,"South Carolina","Union County, SC","Southeast",26991,"moreMore","Noncore",34.6895,-81.6191
"2355",45089,84.6142857142857,14.29988125,"South Carolina","Williamsburg County, SC","Southeast",29825,"moreLess","Noncore",33.6199,-79.7277
"2356",45091,80.1428571428571,20.3351275,"South Carolina","York County, SC","Southeast",289105,"lessMore","Large Fringe Metro",34.9748,-81.1845
"2357",46003,NA,5.8943525,"South Dakota","Aurora County, SD","Southwest",2730,NA,"Noncore",43.718,-98.5616
"2358",46005,67.4857142857143,7.69808625,"South Dakota","Beadle County, SD","Southwest",18513,"lessLess","Micropolitan",44.4145,-98.2781
"2359",46007,NA,6.3277425,"South Dakota","Bennett County, SD","Southwest",3399,NA,"Noncore",43.195,-101.664
"2360",46009,17.06,4.58245625,"South Dakota","Bon Homme County, SD","Southwest",6848,"lessLess","Noncore",42.9885,-97.8846
"2361",46011,38.4142857142857,4.49216375,"South Dakota","Brookings County, SD","Southwest",35603,"lessLess","Micropolitan",44.3697,-96.7905
"2362",46013,60.2857142857143,5.94020125,"South Dakota","Brown County, SD","Southwest",38738,"lessLess","Micropolitan",45.5898,-98.3516
"2363",46015,77.9142857142857,8.11105125,"South Dakota","Brule County, SD","Southwest",5254,"lessLess","Noncore",43.7181,-99.0809
"2364",46017,NA,8.49352875,"South Dakota","Buffalo County, SD","Southwest",1956,NA,"Noncore",44.0763,-99.2048
"2365",46019,18.0428571428571,7.44217125,"South Dakota","Butte County, SD","Southwest",10538,"lessLess","Noncore",44.9058,-103.5079
"2366",46021,NA,8.23172875,"South Dakota","Campbell County, SD","Southwest",1380,NA,"Noncore",45.7712,-100.0516
"2367",46023,34.4571428571429,6.43742875,"South Dakota","Charles Mix County, SD","Southwest",9262,"lessLess","Noncore",43.2079,-98.5879
"2368",46025,NA,5.68678625,"South Dakota","Clark County, SD","Southwest",3802,NA,"Noncore",44.8582,-97.7295
"2369",46027,39.0714285714286,4.93067,"South Dakota","Clay County, SD","Southwest",14246,"lessLess","Micropolitan",42.9146,-96.9756
"2370",46029,80.8714285714286,5.16792125,"South Dakota","Codington County, SD","Southwest",28186,"lessLess","Micropolitan",44.9779,-97.1886
"2371",46031,NA,11.32526625,"South Dakota","Corson County, SD","Southwest",4031,NA,"Noncore",45.7086,-101.1969
"2372",46033,51.3,10.612395,"South Dakota","Custer County, SD","Southwest",9017,"lessLess","Noncore",43.6776,-103.4515
"2373",46035,97.2,5.424335,"South Dakota","Davison County, SD","Southwest",19812,"moreLess","Micropolitan",43.6747,-98.146
"2374",46037,NA,5.3322775,"South Dakota","Day County, SD","Southwest",5345,NA,"Noncore",45.3671,-97.6074
"2375",46039,NA,5.6449225,"South Dakota","Deuel County, SD","Southwest",4346,NA,"Noncore",44.76,-96.668
"2376",46041,NA,10.65621125,"South Dakota","Dewey County, SD","Southwest",5789,NA,"Noncore",45.1566,-100.8718
"2377",46043,49.6285714285714,5.15604,"South Dakota","Douglas County, SD","Southwest",2906,"lessLess","Noncore",43.3869,-98.3661
"2378",46045,47.1714285714286,4.40856625,"South Dakota","Edmunds County, SD","Southwest",3817,"lessLess","Noncore",45.4188,-99.2153
"2379",46047,60.1571428571429,17.8445675,"South Dakota","Fall River County, SD","Southwest",6708,"lessMore","Noncore",43.2394,-103.5275
"2380",46049,51.5166666666667,5.871315,"South Dakota","Faulk County, SD","Southwest",2306,"lessLess","Noncore",45.071,-99.1453
"2381",46051,64.2714285714286,5.775535,"South Dakota","Grant County, SD","Southwest",7000,"lessLess","Noncore",45.1719,-96.7677
"2382",46053,74.6857142857143,7.05551125,"South Dakota","Gregory County, SD","Southwest",4219,"lessLess","Noncore",43.1924,-99.1856
"2383",46055,76.4285714285714,7.68933375,"South Dakota","Haakon County, SD","Southwest",1861,"lessLess","Noncore",44.2944,-101.5399
"2384",46057,NA,4.66932,"South Dakota","Hamlin County, SD","Southwest",6234,NA,"Noncore",44.6738,-97.1883
"2385",46059,52.2666666666667,5.76314375,"South Dakota","Hand County, SD","Southwest",3127,"lessLess","Noncore",44.5478,-99.0049
"2386",46061,NA,4.69344625,"South Dakota","Hanson County, SD","Southwest",3489,NA,"Noncore",43.6748,-97.7873
"2387",46063,NA,7.31531875,"South Dakota","Harding County, SD","Southwest",1311,NA,"Noncore",45.5803,-103.4958
"2388",46065,94.4714285714286,6.65457,"South Dakota","Hughes County, SD","Southwest",17336,"moreLess","Micropolitan",44.389,-99.996
"2389",46067,73.7714285714286,3.82802125,"South Dakota","Hutchinson County, SD","Southwest",7282,"lessLess","Noncore",43.3349,-97.7544
"2390",46069,NA,5.78438125,"South Dakota","Hyde County, SD","Southwest",1281,NA,"Noncore",44.5473,-99.4871
"2391",46071,NA,6.4098425,"South Dakota","Jackson County, SD","Southwest",3321,NA,"Noncore",43.6942,-101.6282
"2392",46073,70.3166666666667,6.61110625,"South Dakota","Jerauld County, SD","Southwest",1985,"lessLess","Noncore",44.0663,-98.6297
"2393",46075,NA,7.192735,"South Dakota","Jones County, SD","Southwest",938,NA,"Noncore",43.9606,-100.6897
"2394",46077,52.6857142857143,4.34374125,"South Dakota","Kingsbury County, SD","Southwest",4987,"lessLess","Noncore",44.3696,-97.4915
"2395",46079,34.3571428571429,3.902985,"South Dakota","Lake County, SD","Southwest",12488,"lessLess","Noncore",44.0221,-97.1294
"2396",46081,84.9,8.60127875,"South Dakota","Lawrence County, SD","Southwest",26221,"moreLess","Noncore",44.3586,-103.7923
"2397",46083,24.7714285714286,5.3524775,"South Dakota","Lincoln County, SD","Southwest",63019,"lessLess","Small Metro",43.2789,-96.7218
"2398",46085,23.1333333333333,7.28803125,"South Dakota","Lyman County, SD","Southwest",3797,"lessLess","Noncore",43.8958,-99.8474
"2399",46087,37.8142857142857,4.80531,"South Dakota","McCook County, SD","Southwest",5520,"lessLess","Noncore",43.6743,-97.3684
"2400",46089,47.3714285714286,4.87350125,"South Dakota","McPherson County, SD","Southwest",2363,"lessLess","Noncore",45.7664,-99.2214
"2401",46091,53.6428571428571,6.49375875,"South Dakota","Marshall County, SD","Southwest",4884,"lessLess","Noncore",45.7586,-97.5986
"2402",46093,16.1571428571429,9.8219,"South Dakota","Meade County, SD","Southwest",28588,"lessLess","Noncore",44.5668,-102.7169
"2403",46095,77.5333333333333,7.47859375,"South Dakota","Mellette County, SD","Southwest",2089,"lessLess","Noncore",43.5813,-100.76
"2404",46097,31.6714285714286,4.9251425,"South Dakota","Miner County, SD","Southwest",2202,"lessLess","Noncore",44.0219,-97.6102
"2405",46099,63.2428571428571,10.95724375,"South Dakota","Minnehaha County, SD","Southwest",196659,"lessLess","Small Metro",43.6742,-96.7915
"2406",46101,30.1428571428571,5.50653125,"South Dakota","Moody County, SD","Southwest",6525,"lessLess","Noncore",44.022,-96.6709
"2407",46103,83.2571428571429,9.18155125,"South Dakota","Pennington County, SD","Southwest",115926,"moreLess","Small Metro",44.0037,-102.8238
"2408",46105,37.8571428571429,7.643275,"South Dakota","Perkins County, SD","Southwest",2832,"lessLess","Noncore",45.4904,-102.4757
"2409",46107,123.216666666667,5.74257625,"South Dakota","Potter County, SD","Southwest",2163,"moreLess","Noncore",45.0645,-99.9572
"2410",46109,25.2571428571429,9.03594,"South Dakota","Roberts County, SD","Southwest",10331,"lessLess","Noncore",45.6296,-96.9461
"2411",46111,NA,5.23140625,"South Dakota","Sanborn County, SD","Southwest",2322,NA,"Noncore",44.0234,-98.0913
"2412",46113,NA,12.04820125,"South Dakota","Shannon County, SD","Southwest",14070,NA,"Noncore",NA,NA
"2413",46115,NA,7.1457775,"South Dakota","Spink County, SD","Southwest",6319,NA,"Noncore",44.938,-98.3462
"2414",46117,NA,6.74064,"South Dakota","Stanley County, SD","Southwest",3121,NA,"Noncore",44.4123,-100.7359
"2415",46119,NA,6.0853,"South Dakota","Sully County, SD","Southwest",1391,NA,"Noncore",44.7156,-100.1322
"2416",46121,14.8333333333333,13.94870875,"South Dakota","Todd County, SD","Southwest",10313,"lessLess","Noncore",43.1934,-100.7184
"2417",46123,75.5285714285714,6.46694625,"South Dakota","Tripp County, SD","Southwest",5377,"lessLess","Noncore",43.3459,-99.884
"2418",46125,34.1285714285714,5.51593,"South Dakota","Turner County, SD","Southwest",8368,"lessLess","Noncore",43.3109,-97.1487
"2419",46127,49.4142857142857,5.2280825,"South Dakota","Union County, SD","Southwest",16192,"lessLess","Noncore",42.8325,-96.656
"2420",46129,67.9285714285714,6.056225,"South Dakota","Walworth County, SD","Southwest",5336,"lessLess","Noncore",45.4299,-100.0315
"2421",46135,80.9285714285714,7.20674625,"South Dakota","Yankton County, SD","Southwest",22742,"lessLess","Micropolitan",43.009,-97.3948
"2422",46137,NA,11.08219375,"South Dakota","Ziebach County, SD","Southwest",2656,NA,"Noncore",44.9804,-101.6658
"2423",47001,204.542857142857,42.24006,"Tennessee","Anderson County, TN","Southeast",77558,"moreMore","Medium Metro",36.1185,-84.1985
"2424",47003,111.014285714286,20.02705375,"Tennessee","Bedford County, TN","Southeast",50179,"moreMore","Micropolitan",35.5138,-86.4589
"2425",47005,47.5857142857143,40.88899125,"Tennessee","Benton County, TN","Southeast",16131,"lessMore","Noncore",36.0698,-88.0683
"2426",47007,113.528571428571,19.355765,"Tennessee","Bledsoe County, TN","Southeast",15223,"moreMore","Noncore",35.5964,-85.2051
"2427",47009,130.528571428571,30.8447175,"Tennessee","Blount County, TN","Southeast",134751,"moreMore","Medium Metro",35.6872,-83.9255
"2428",47011,165.128571428571,23.97991375,"Tennessee","Bradley County, TN","Southeast",109071,"moreMore","Micropolitan",35.1541,-84.8596
"2429",47013,231.142857142857,39.26791875,"Tennessee","Campbell County, TN","Southeast",39837,"moreMore","Noncore",36.4035,-84.1494
"2430",47015,127.285714285714,33.90133375,"Tennessee","Cannon County, TN","Southeast",14847,"moreMore","Noncore",35.8087,-86.0617
"2431",47017,225.128571428571,18.9903925,"Tennessee","Carroll County, TN","Southeast",27779,"moreMore","Noncore",35.9732,-88.4503
"2432",47019,134.1,26.2547325,"Tennessee","Carter County, TN","Southeast",56418,"moreMore","Medium Metro",36.2928,-82.1275
"2433",47021,86.4857142857143,49.00810625,"Tennessee","Cheatham County, TN","Southeast",41101,"moreMore","Medium Metro",36.2611,-87.0868
"2434",47023,107.228571428571,15.7355225,"Tennessee","Chester County, TN","Southeast",17432,"moreMore","Noncore",35.4218,-88.6134
"2435",47025,202.671428571429,38.17271125,"Tennessee","Claiborne County, TN","Southeast",32023,"moreMore","Noncore",36.4859,-83.6604
"2436",47027,204.342857142857,43.8076225,"Tennessee","Clay County, TN","Southeast",7629,"moreMore","Noncore",36.5511,-85.5439
"2437",47029,213.4,28.27601125,"Tennessee","Cocke County, TN","Southeast",36225,"moreMore","Noncore",35.9254,-83.1212
"2438",47031,220.385714285714,25.07224,"Tennessee","Coffee County, TN","Southeast",57632,"moreMore","Micropolitan",35.4906,-86.0748
"2439",47033,75.0571428571428,13.67164,"Tennessee","Crockett County, TN","Southeast",14180,"lessLess","Noncore",35.8135,-89.1395
"2440",47035,174.671428571429,20.65065375,"Tennessee","Cumberland County, TN","Southeast",61603,"moreMore","Noncore",35.9504,-84.9984
"2441",47037,111.471428571429,34.03920375,"Tennessee","Davidson County, TN","Southeast",694176,"moreMore","Medium Metro",36.1695,-86.7847
